c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 306 278 0 8 47
a 306 442 0 3 15
a 306 1055 0 10 47
a 306 141 0 2 17
a 306 731 0 2 19
a 306 410 0 2 15
a 313 282 0 145 21
a 313 789 0 10 41
a 313 576 0 4 31
a 313 193 0 10 28
a 316 753 0 145 50
a 316 206 0 2 19
a 316 1090 0 3 42
a 316 65 0 7 7
a 316 396 0 4 11
a 316 308 0 7 44
a 316 438 0 2 39
a 316 223 0 4 34
a 316 1188 0 2 22
a 316 703 0 7 8
a 316 112 0 10 15
a 316 333 0 9 32
a 316 551 0 4 48
a 316 744 0 2 9
a 316 788 0 8 1
a 328 515 0 145 50
a 328 458 0 6 10
a 328 818 0 8 20
a 328 795 0 8 3
a 328 549 0 2 40
a 334 1149 0 145 42
a 334 471 0 5 26
a 334 284 0 2 3
a 334 56 0 5 48
a 334 760 0 2 24
a 334 571 0 9 8
a 334 88 0 3 48
a 334 1164 0 8 43
a 334 316 0 1 22
a 334 397 0 3 6
a 334 27 0 9 45
a 334 1055 0 4 13
a 334 594 0 5 43
a 334 1092 0 1 2
a 334 769 0 5 3
a 340 930 0 145 11
a 340 752 0 6 24
a 340 758 0 8 35
a 340 1179 0 9 42
a 340 154 0 10 13
a 340 781 0 9 21
a 340 762 0 1 8
a 340 322 0 9 16
a 340 656 0 4 14
a 340 547 0 3 14
a 340 896 0 6 38
a 340 932 0 8 23
a 340 528 0 2 42
a 340 392 0 7 24
a 340 665 0 5 6
a 344 724 0 145 23
a 344 671 0 1 28
a 344 795 0 10 44
a 344 846 0 4 25
a 344 611 0 10 40
a 344 419 0 8 5
a 344 443 0 1 49
a 344 895 0 9 19
a 344 1134 0 2 44
a 344 589 0 3 39
a 344 54 0 8 43
a 345 714 0 145 1
a 345 387 0 4 30
a 345 162 0 1 40
a 345 1154 0 9 32
a 345 581 0 10 5
a 345 1155 0 8 48
a 345 870 0 3 48
a 345 1176 0 2 1
a 345 280 0 6 38
a 345 411 0 10 29
a 345 326 0 10 48
a 347 126 0 145 50
a 347 611 0 6 16
a 347 65 0 9 23
a 347 888 0 5 48
a 347 518 0 7 44
a 347 152 0 4 50
a 347 997 0 4 36
a 347 777 0 6 29
a 347 569 0 7 49
a 347 428 0 4 37
a 347 561 0 1 23
a 347 261 0 6 45
a 348 840 0 145 50
a 348 21 0 3 40
a 348 110 0 3 44
a 348 66 0 1 38
a 348 962 0 7 22
a 348 1171 0 4 22
a 348 430 0 10 43
a 348 1168 0 8 21
a 348 531 0 5 36
a 348 949 0 5 33
a 348 479 0 6 45
a 348 422 0 7 23
a 378 544 0 145 37
a 378 813 0 4 17
a 378 983 0 10 20
a 384 619 0 145 50
a 384 1000 0 6 47
a 384 319 0 9 43
a 384 1108 0 5 15
a 384 116 0 3 48
a 384 506 0 9 47
a 384 886 0 5 50
a 384 665 0 7 28
a 384 240 0 7 6
a 384 1011 0 4 44
a 384 853 0 9 45
a 384 858 0 7 48
a 384 725 0 10 26
a 384 961 0 6 15
a 384 366 0 3 45
a 390 1068 0 145 29
a 390 800 0 5 32
a 390 608 0 9 11
a 390 594 0 9 17
a 390 374 0 3 34
a 390 969 0 9 42
a 390 881 0 5 15
a 390 199 0 10 9
a 390 892 0 4 34
a 426 110 0 145 11
a 426 1118 0 10 3
a 426 615 0 1 10
a 426 98 0 3 8
a 426 660 0 5 12
a 426 273 0 6 24
a 426 558 0 1 10
a 426 1124 0 10 34
a 426 46 0 7 25
a 426 638 0 7 12
a 426 463 0 6 16
a 436 291 0 145 8
a 436 629 0 8 20
a 436 356 0 8 43
a 436 778 0 1 7
a 436 316 0 9 5
a 436 755 0 5 16
a 436 860 0 1 3
a 436 523 0 2 30
a 436 254 0 10 37
a 436 440 0 1 4
a 436 475 0 4 46
a 436 33 0 9 18
a 450 253 0 145 3
a 450 115 0 4 33
a 450 876 0 5 40
a 450 669 0 2 19
a 450 1002 0 8 9
a 450 29 0 8 46
a 450 392 0 7 10
a 450 420 0 7 38
a 450 132 0 7 17
a 450 1022 0 4 37
a 450 985 0 6 22
a 450 913 0 9 19
a 450 1196 0 8 36
a 450 179 0 2 20
a 515 1078 0 145 50
a 515 473 0 7 45
a 515 58 0 3 40
a 515 836 0 1 22
a 515 477 0 5 44
a 515 191 0 6 18
a 515 249 0 6 23
a 515 686 0 6 11
a 515 406 0 7 7
a 515 735 0 9 11
a 523 76 0 145 39
a 523 477 0 2 38
a 523 918 0 3 21
a 534 436 0 145 48
a 534 466 0 3 48
a 534 380 0 6 26
a 534 397 0 4 43
a 534 866 0 8 28
a 534 727 0 6 36
a 534 726 0 5 33
a 543 663 0 145 50
a 543 998 0 5 32
a 543 251 0 3 42
a 543 1096 0 2 12
a 543 580 0 5 23
a 543 691 0 8 42
a 544 182 0 145 50
a 544 709 0 2 27
a 544 705 0 8 20
a 544 758 0 7 37
a 544 165 0 2 34
a 544 186 0 9 12
a 544 874 0 4 25
a 544 546 0 3 18
a 544 722 0 9 35
a 544 1054 0 9 25
a 544 1123 0 7 32
a 553 29 0 145 50
a 553 693 0 6 22
a 553 337 0 5 37
a 553 771 0 10 29
a 553 833 0 7 9
a 553 56 0 7 34
a 553 1092 0 4 39
a 553 1155 0 3 4
a 553 1172 0 6 23
a 553 404 0 6 32
a 553 466 0 10 1
a 553 650 0 3 25
a 553 1147 0 10 47
a 555 306 0 145 19
a 555 718 0 7 5
a 555 1010 0 7 35
a 555 731 0 10 23
a 567 569 0 145 50
a 567 227 0 7 44
a 569 1200 0 145 43
a 569 890 0 5 42
a 569 51 0 2 33
a 592 983 0 145 39
a 592 304 0 5 1
a 592 312 0 3 39
a 592 271 0 10 43
a 592 508 0 10 47
a 592 507 0 7 2
a 592 192 0 10 23
a 606 426 0 145 50
a 606 195 0 10 49
a 606 990 0 7 17
a 606 976 0 5 37
a 611 160 0 145 17
a 611 1051 0 9 36
a 611 659 0 8 11
a 619 1098 0 145 50
a 619 1197 0 9 39
a 619 1044 0 2 8
a 619 692 0 4 35
a 619 399 0 10 23
a 619 579 0 4 12
a 619 1009 0 1 23
a 619 921 0 2 4
a 619 464 0 9 4
a 619 46 0 5 6
a 622 1120 0 145 50
a 622 196 0 5 1
a 622 597 0 5 3
a 663 875 0 145 32
a 663 506 0 2 20
a 663 530 0 4 30
a 663 312 0 9 5
a 663 994 0 3 21
a 663 302 0 7 34
a 663 420 0 10 31
a 663 23 0 9 45
a 663 1032 0 8 35
a 663 1143 0 6 21
a 663 946 0 7 13
a 663 253 0 4 13
a 663 1070 0 1 48
a 663 329 0 1 4
a 666 1099 0 145 50
a 666 552 0 6 16
a 666 312 0 4 44
a 666 71 0 6 35
a 686 988 0 145 21
a 686 533 0 7 17
a 686 1178 0 4 32
a 686 1029 0 2 29
a 686 105 0 5 10
a 686 356 0 9 13
a 686 276 0 8 26
a 688 83 0 145 21
a 688 725 0 8 15
a 688 833 0 8 38
a 688 1059 0 1 5
a 688 887 0 1 21
a 688 236 0 4 44
a 688 1077 0 6 18
a 688 366 0 1 3
a 688 456 0 2 22
a 690 1061 0 145 27
a 690 532 0 1 27
a 690 584 0 5 6
a 690 402 0 5 16
a 690 553 0 6 8
a 690 85 0 4 45
a 690 513 0 6 32
a 690 676 0 5 16
a 690 664 0 1 11
a 690 705 0 7 7
a 690 631 0 6 10
a 690 1080 0 10 38
a 714 523 0 145 37
a 714 1039 0 4 41
a 714 1010 0 6 39
a 714 424 0 10 30
a 714 666 0 5 29
a 714 936 0 1 26
a 714 1073 0 3 37
a 714 937 0 2 18
a 714 708 0 5 49
a 714 295 0 10 28
a 714 1067 0 5 50
a 714 131 0 6 7
a 714 301 0 8 42
a 714 25 0 9 44
a 714 157 0 7 14
a 722 155 0 145 4
a 722 59 0 5 39
a 722 464 0 10 30
a 722 715 0 4 37
a 722 883 0 8 4
a 722 576 0 4 29
a 722 524 0 4 21
a 722 636 0 3 46
a 723 344 0 145 50
a 723 636 0 1 48
a 723 657 0 6 43
a 723 1086 0 2 26
a 723 681 0 9 23
a 723 267 0 9 24
a 723 1096 0 6 39
a 723 559 0 10 21
a 723 708 0 5 25
a 723 189 0 9 18
a 724 1035 0 145 50
a 724 1167 0 5 43
a 724 719 0 5 21
a 724 1006 0 2 44
a 724 561 0 7 42
a 724 807 0 10 23
a 724 358 0 7 15
a 724 977 0 7 32
a 724 527 0 4 25
a 724 1046 0 8 41
a 724 273 0 9 5
a 725 1105 0 145 27
a 725 649 0 10 12
a 725 274 0 1 33
a 725 759 0 1 50
a 751 800 0 145 39
a 751 755 0 5 19
a 751 24 0 8 42
a 751 357 0 8 50
a 751 855 0 7 39
a 751 848 0 10 6
a 751 253 0 2 8
a 751 469 0 4 2
a 753 1152 0 145 17
a 753 1148 0 7 13
a 753 462 0 1 13
a 753 1117 0 5 46
a 753 450 0 1 24
a 753 374 0 4 18
a 753 782 0 5 46
a 772 922 0 145 50
a 772 908 0 4 40
a 772 1150 0 6 6
a 772 956 0 3 28
a 772 12 0 9 9
a 772 592 0 7 19
a 772 958 0 8 12
a 772 137 0 5 41
a 772 899 0 7 10
a 772 499 0 4 47
a 773 1017 0 145 50
a 773 761 0 3 42
a 773 154 0 10 29
a 773 942 0 1 9
a 773 24 0 3 10
a 773 81 0 3 37
a 773 437 0 3 30
a 773 676 0 10 38
a 773 670 0 4 47
a 773 681 0 9 17
a 777 340 0 145 50
a 777 835 0 6 39
a 777 573 0 7 32
a 777 623 0 7 31
a 777 1122 0 6 25
a 777 1109 0 3 8
a 777 375 0 6 15
a 777 341 0 9 47
a 777 1006 0 6 41
a 777 450 0 10 17
a 777 456 0 7 15
a 781 378 0 145 50
a 781 117 0 3 19
a 781 975 0 6 13
a 781 696 0 3 10
a 781 896 0 1 5
a 781 1144 0 6 37
a 781 287 0 2 7
a 781 242 0 10 29
a 781 1062 0 8 17
a 787 179 0 145 50
a 787 660 0 10 34
a 787 997 0 8 39
a 787 950 0 6 37
a 787 645 0 4 21
a 787 864 0 6 22
a 787 924 0 3 10
a 787 186 0 5 4
a 787 1073 0 1 8
a 787 940 0 8 30
a 787 27 0 7 25
a 800 723 0 145 44
a 800 424 0 4 35
a 800 1126 0 6 17
a 800 526 0 9 48
a 800 622 0 8 20
a 800 671 0 3 44
a 800 499 0 9 26
a 800 408 0 2 19
a 800 878 0 7 32
a 824 606 0 145 10
a 824 1162 0 9 38
a 824 825 0 7 23
a 824 727 0 6 12
a 824 134 0 3 33
a 824 812 0 2 22
a 824 1045 0 4 7
a 826 1128 0 145 47
a 826 235 0 6 4
a 826 184 0 8 23
a 826 1154 0 2 15
a 826 933 0 8 36
a 826 33 0 7 38
a 826 472 0 7 4
a 826 892 0 2 30
a 834 835 0 145 50
a 834 567 0 3 36
a 834 887 0 9 20
a 834 511 0 9 12
a 834 475 0 4 47
a 834 720 0 6 39
a 834 1158 0 4 6
a 834 582 0 10 46
a 834 737 0 4 28
a 834 572 0 6 12
a 835 690 0 145 50
a 835 952 0 10 29
a 835 438 0 1 47
a 835 472 0 5 4
a 835 425 0 5 20
a 840 129 0 145 50
a 840 738 0 9 24
a 840 447 0 6 32
a 840 337 0 4 14
a 840 861 0 7 27
a 840 137 0 8 1
a 840 519 0 7 5
a 854 777 0 145 50
a 854 983 0 7 36
a 854 841 0 2 28
a 854 16 0 4 6
a 854 459 0 5 36
a 854 145 0 2 50
a 854 582 0 8 21
a 854 828 0 2 39
a 854 13 0 4 19
a 854 53 0 7 5
a 854 580 0 4 36
a 854 1180 0 3 29
a 854 69 0 5 15
a 875 772 0 145 50
a 875 130 0 6 21
a 875 980 0 1 39
a 875 171 0 9 39
a 875 383 0 6 27
a 875 344 0 1 28
a 875 516 0 9 32
a 875 1041 0 5 25
a 875 722 0 1 49
a 875 377 0 7 10
a 875 151 0 2 1
a 893 1077 0 145 3
a 893 733 0 2 23
a 893 403 0 6 14
a 893 553 0 6 20
a 893 271 0 9 44
a 893 489 0 1 33
a 893 216 0 8 6
a 893 1177 0 10 12
a 893 315 0 3 44
a 898 908 0 145 50
a 898 461 0 10 20
a 898 378 0 7 28
a 898 916 0 2 27
a 898 463 0 6 13
a 898 1068 0 7 12
a 898 421 0 5 35
a 898 1176 0 8 50
a 898 1120 0 8 2
a 898 975 0 4 28
a 898 1185 0 2 31
a 898 484 0 6 22
a 898 94 0 2 17
a 898 594 0 3 35
a 908 773 0 145 1
a 908 272 0 9 14
a 908 925 0 9 40
a 908 341 0 5 46
a 908 239 0 8 37
a 908 1085 0 4 32
a 917 1197 0 145 7
a 917 1034 0 145 41
a 917 1168 0 3 10
a 917 500 0 1 2
a 917 384 0 1 16
a 917 271 0 10 48
a 917 299 0 1 21
a 917 411 0 6 35
a 917 204 0 2 34
a 917 490 0 8 8
a 917 346 0 1 29
a 917 878 0 6 4
a 921 1044 0 145 28
a 921 14 0 4 8
a 921 1104 0 6 45
a 921 509 0 5 13
a 921 816 0 10 34
a 921 356 0 8 19
a 921 438 0 9 45
a 921 752 0 6 44
a 921 1096 0 1 47
a 921 101 0 1 22
a 921 177 0 10 41
a 921 1097 0 4 40
a 921 1144 0 4 48
a 921 420 0 4 47
a 921 1198 0 4 9
a 922 553 0 145 50
a 922 691 0 4 37
a 922 301 0 5 3
a 922 605 0 7 45
a 922 575 0 4 12
a 922 539 0 8 19
a 922 344 0 10 36
a 922 1086 0 10 35
a 922 612 0 9 6
a 922 1075 0 5 37
a 922 238 0 6 7
a 922 1101 0 10 17
a 922 947 0 4 29
a 922 163 0 4 42
a 922 1023 0 3 32
a 930 60 0 145 50
a 930 570 0 1 26
a 930 361 0 1 38
a 930 1042 0 1 47
a 930 456 0 2 22
a 930 493 0 8 8
a 930 562 0 1 34
a 930 798 0 5 27
a 930 244 0 8 37
a 983 328 0 145 50
a 983 375 0 1 46
a 983 347 0 7 40
a 983 794 0 3 35
a 983 1083 0 4 5
a 983 696 0 9 19
a 983 92 0 1 10
a 988 89 0 145 3
a 988 799 0 4 13
a 988 111 0 3 12
a 988 555 0 4 16
a 988 454 0 2 23
a 988 269 0 6 2
a 988 313 0 5 32
a 988 968 0 9 17
a 988 332 0 3 33
a 988 116 0 9 40
a 1011 345 0 145 50
a 1011 431 0 3 31
a 1011 173 0 8 26
a 1011 45 0 9 16
a 1017 666 0 145 8
a 1017 787 0 9 43
a 1017 672 0 2 36
a 1017 163 0 9 30
a 1017 335 0 9 17
a 1017 203 0 8 24
a 1017 295 0 9 37
a 1017 957 0 1 2
a 1017 539 0 2 41
a 1017 238 0 2 2
a 1028 251 0 145 1
a 1028 1095 0 7 8
a 1028 58 0 4 43
a 1028 558 0 3 50
a 1028 807 0 7 16
a 1028 56 0 6 50
a 1028 48 0 5 30
a 1028 1145 0 1 48
a 1028 612 0 4 19
a 1028 136 0 10 29
a 1028 710 0 2 16
a 1034 334 0 145 50
a 1034 818 0 8 17
a 1035 893 0 145 50
a 1035 1047 0 2 15
a 1035 105 0 4 48
a 1035 1004 0 7 11
a 1035 389 0 4 42
a 1035 126 0 6 46
a 1035 883 0 3 46
a 1035 102 0 8 15
a 1035 916 0 9 7
a 1044 159 0 145 25
a 1044 1113 0 10 23
a 1044 164 0 8 15
a 1044 938 0 3 22
a 1044 676 0 9 17
a 1044 576 0 6 46
a 1044 170 0 2 3
a 1061 390 0 145 37
a 1061 526 0 7 43
a 1061 723 0 7 41
a 1061 892 0 5 33
a 1061 533 0 4 16
a 1061 699 0 8 17
a 1061 1149 0 5 24
a 1061 307 0 1 10
a 1061 1071 0 2 12
a 1061 510 0 7 45
a 1061 244 0 6 32
a 1061 851 0 5 18
a 1061 74 0 1 5
a 1068 274 0 145 39
a 1068 144 0 6 37
a 1068 753 0 6 45
a 1068 1195 0 1 27
a 1068 61 0 3 46
a 1068 953 0 3 31
a 1068 1188 0 4 7
a 1068 173 0 8 28
a 1077 688 0 145 46
a 1077 125 0 8 19
a 1077 520 0 6 1
a 1077 708 0 4 21
a 1077 845 0 8 9
a 1077 26 0 5 45
a 1077 449 0 8 20
a 1077 847 0 10 47
a 1077 794 0 10 15
a 1077 559 0 3 34
a 1077 223 0 9 1
a 1077 146 0 10 43
a 1077 771 0 10 39
a 1078 450 0 145 31
a 1078 320 0 7 16
a 1078 1094 0 1 20
a 1078 802 0 7 18
a 1078 1140 0 10 30
a 1078 337 0 5 20
a 1083 313 0 145 50
a 1083 106 0 8 15
a 1083 174 0 8 4
a 1083 140 0 10 44
a 1083 187 0 6 36
a 1083 72 0 10 32
a 1083 655 0 10 46
a 1083 153 0 5 31
a 1098 921 0 145 50
a 1098 964 0 5 47
a 1098 528 0 5 31
a 1098 345 0 3 31
a 1098 1025 0 8 34
a 1098 424 0 3 1
a 1098 934 0 3 2
a 1098 718 0 4 3
a 1098 439 0 2 34
a 1098 704 0 3 48
a 1098 85 0 1 26
a 1098 596 0 9 26
a 1099 725 0 145 50
a 1099 1154 0 5 44
a 1099 125 0 8 10
a 1105 301 0 145 6
a 1105 776 0 5 18
a 1105 924 0 3 48
a 1105 608 0 8 13
a 1105 1111 0 7 48
a 1105 769 0 3 18
a 1105 767 0 1 40
a 1120 1139 0 145 2
a 1120 38 0 9 10
a 1120 370 0 1 13
a 1120 335 0 5 9
a 1120 471 0 10 3
a 1120 1167 0 3 36
a 1120 33 0 4 8
a 1120 732 0 2 27
a 1120 515 0 1 26
a 1120 287 0 6 42
a 1120 128 0 9 14
a 1128 567 0 145 50
a 1128 264 0 10 1
a 1128 879 0 5 15
a 1128 250 0 2 45
a 1128 39 0 10 41
a 1128 1182 0 6 12
a 1139 917 0 145 41
a 1139 476 0 9 30
a 1139 723 0 6 26
a 1139 635 0 2 22
a 1139 395 0 1 26
a 1139 512 0 10 16
a 1139 1031 0 8 48
a 1139 284 0 8 33
a 1139 148 0 5 36
a 1139 1198 0 8 8
a 1139 185 0 9 30
a 1139 721 0 3 29
a 1140 175 0 145 50
a 1140 693 0 9 35
a 1140 977 0 8 26
a 1140 957 0 8 23
a 1140 467 0 1 50
a 1140 1030 0 4 48
a 1140 976 0 7 4
a 1140 728 0 2 44
a 1140 663 0 6 21
a 1140 111 0 8 36
a 1140 1192 0 5 42
a 1140 1025 0 6 34
a 1142 898 0 145 39
a 1142 987 0 6 47
a 1142 642 0 4 49
a 1142 201 0 1 11
a 1142 396 0 3 13
a 1142 85 0 7 34
a 1149 273 0 145 50
a 1149 239 0 6 31
a 1149 1113 0 10 50
a 1149 1159 0 9 36
a 1149 208 0 6 16
a 1149 28 0 5 41
a 1152 1140 0 145 50
a 1152 366 0 6 20
a 1152 502 0 8 30
a 1152 1083 0 6 35
a 1152 655 0 2 10
a 1152 232 0 2 20
a 1152 659 0 6 28
a 1152 391 0 7 26
a 1152 1018 0 9 10
a 1152 184 0 4 50
a 1152 555 0 7 12
a 1152 452 0 9 7
a 1152 1095 0 9 33
a 1178 751 0 145 50
a 1178 107 0 6 3
a 1178 167 0 10 7
a 1178 585 0 2 29
a 1178 940 0 9 39
a 1178 28 0 8 34
a 1178 1025 0 8 34
a 1178 1091 0 4 11
a 1178 261 0 3 25
a 1178 412 0 1 9
a 5 286 0 535 29
a 5 24 0 2 50
a 5 421 0 2 28
a 16 571 0 535 33
a 16 105 0 5 47
a 16 575 0 5 37
a 16 582 0 2 28
a 16 429 0 6 8
a 16 1178 0 4 15
a 16 35 0 3 38
a 16 326 0 3 23
a 16 730 0 2 3
a 16 452 0 3 36
a 16 1159 0 4 8
a 16 159 0 9 11
a 19 1069 0 535 50
a 19 239 0 1 2
a 19 1140 0 10 9
a 19 667 0 1 42
a 19 385 0 5 44
a 22 771 0 535 46
a 22 185 0 2 46
a 22 193 0 7 38
a 22 983 0 7 14
a 22 621 0 9 8
a 22 480 0 5 40
a 22 884 0 9 33
a 28 419 0 535 50
a 28 267 0 10 10
a 28 897 0 1 34
a 28 647 0 7 2
a 28 70 0 5 46
a 28 20 0 7 29
a 28 423 0 10 12
a 28 1080 0 8 14
a 28 173 0 3 47
a 28 1166 0 3 41
a 28 750 0 10 15
a 28 339 0 5 36
a 28 1156 0 4 44
a 49 213 0 535 9
a 49 265 0 8 37
a 49 745 0 9 15
a 50 846 0 535 8
a 50 74 0 8 15
a 50 61 0 8 35
a 50 344 0 8 4
a 50 48 0 5 15
a 50 447 0 7 44
a 50 472 0 10 50
a 50 405 0 1 4
a 71 425 0 535 50
a 71 906 0 2 3
a 71 1187 0 8 9
a 71 841 0 6 11
a 71 124 0 1 14
a 71 982 0 9 28
a 71 1009 0 9 32
a 71 1154 0 6 36
a 71 738 0 7 9
a 71 452 0 3 12
a 71 262 0 2 34
a 75 509 0 535 50
a 75 972 0 4 18
a 75 761 0 1 8
a 75 190 0 1 25
a 75 248 0 8 29
a 75 205 0 6 16
a 75 681 0 1 10
a 75 127 0 10 21
a 75 618 0 7 22
a 75 614 0 1 17
a 75 224 0 4 13
a 75 1021 0 8 43
a 75 232 0 7 46
a 75 529 0 3 12
a 106 625 0 535 50
a 106 1050 0 9 38
a 106 72 0 5 31
a 122 209 0 535 50
a 122 984 0 5 25
a 122 1131 0 7 30
a 122 844 0 10 49
a 122 737 0 1 42
a 122 1110 0 4 41
a 122 828 0 7 22
a 122 178 0 6 5
a 149 320 0 535 10
a 149 804 0 9 32
a 149 1102 0 6 13
a 149 637 0 9 24
a 149 860 0 10 41
a 149 1197 0 1 39
a 149 818 0 1 47
a 149 889 0 7 3
a 149 1131 0 2 15
a 149 957 0 10 43
a 149 907 0 5 33
a 170 757 0 535 9
a 170 184 0 2 45
a 170 813 0 9 25
a 170 271 0 9 6
a 186 796 0 535 32
a 186 1169 0 7 21
a 186 327 0 6 19
a 186 768 0 3 43
a 186 881 0 1 46
a 191 951 0 535 37
a 191 537 0 10 43
a 199 367 0 535 50
a 199 967 0 10 20
a 199 631 0 6 6
a 199 818 0 6 1
a 199 843 0 9 11
a 199 993 0 1 39
a 209 925 0 535 50
a 209 133 0 10 23
a 209 649 0 7 9
a 209 1196 0 7 30
a 209 677 0 2 41
a 209 343 0 2 1
a 209 1014 0 2 39
a 209 598 0 7 50
a 209 441 0 10 19
a 209 1135 0 7 45
a 209 1197 0 3 20
a 209 758 0 5 25
a 213 122 0 535 31
a 213 256 0 3 18
a 213 109 0 10 10
a 213 283 0 5 30
a 213 166 0 8 13
a 223 589 0 535 50
a 223 902 0 2 45
a 223 605 0 8 1
a 223 883 0 3 49
a 223 81 0 8 37
a 223 1029 0 10 25
a 226 500 0 535 50
a 226 396 0 5 9
a 226 769 0 7 37
a 226 567 0 3 8
a 226 1163 0 9 46
a 226 123 0 8 29
a 226 167 0 10 48
a 226 472 0 9 44
a 236 927 0 535 50
a 236 406 0 7 39
a 236 344 0 7 35
a 236 730 0 2 48
a 236 141 0 1 44
a 236 736 0 4 18
a 236 17 0 7 16
a 242 106 0 535 50
a 242 991 0 4 10
a 242 971 0 1 11
a 242 1056 0 6 49
a 242 1076 0 3 30
a 242 470 0 6 21
a 242 582 0 6 31
a 242 1127 0 4 50
a 242 209 0 6 12
a 242 751 0 5 26
a 242 894 0 2 47
a 242 608 0 8 43
a 246 1135 0 535 17
a 246 1011 0 4 24
a 260 19 0 535 15
a 260 393 0 9 27
a 260 530 0 6 18
a 260 403 0 1 8
a 260 525 0 7 47
a 260 40 0 8 13
a 267 28 0 535 50
a 267 1109 0 8 41
a 267 186 0 6 44
a 267 1024 0 7 24
a 267 237 0 1 8
a 267 113 0 6 3
a 267 853 0 1 34
a 267 849 0 3 38
a 267 195 0 6 44
a 267 733 0 6 38
a 267 767 0 10 43
a 267 177 0 9 24
a 267 1041 0 3 43
a 286 170 0 535 50
a 286 455 0 1 32
a 286 370 0 8 45
a 286 335 0 5 29
a 286 1139 0 5 45
a 286 516 0 6 22
a 286 485 0 8 23
a 286 406 0 5 41
a 286 471 0 2 4
a 286 1035 0 3 17
a 286 177 0 6 17
a 286 642 0 4 15
a 286 1092 0 5 1
a 287 379 0 535 50
a 287 84 0 6 38
a 287 604 0 7 5
a 287 1110 0 9 12
a 287 538 0 9 35
a 287 371 0 8 14
a 287 1154 0 4 39
a 287 486 0 6 10
a 287 45 0 10 14
a 287 560 0 4 22
a 287 807 0 5 18
a 287 692 0 10 47
a 287 585 0 1 43
a 287 877 0 10 22
a 295 718 0 535 50
a 295 111 0 7 37
a 295 1116 0 3 21
a 295 17 0 7 25
a 295 415 0 6 11
a 295 845 0 9 27
a 295 1016 0 2 33
a 295 922 0 7 41
a 295 998 0 1 29
a 295 43 0 9 46
a 295 458 0 4 36
a 295 86 0 8 18
a 295 218 0 4 7
a 304 618 0 535 6
a 304 702 0 4 50
a 304 53 0 9 46
a 304 165 0 7 10
a 304 1117 0 1 15
a 304 247 0 7 15
a 304 457 0 8 34
a 318 776 0 535 50
a 318 574 0 6 40
a 318 855 0 1 33
a 318 377 0 4 26
a 318 768 0 9 49
a 318 1064 0 6 26
a 318 912 0 9 38
a 320 581 0 535 49
a 320 330 0 5 38
a 320 186 0 6 34
a 320 631 0 7 49
a 320 492 0 5 6
a 320 847 0 3 30
a 320 498 0 4 50
a 320 462 0 1 25
a 320 193 0 3 42
a 320 131 0 1 44
a 320 682 0 10 17
a 320 739 0 3 46
a 320 297 0 2 49
a 320 331 0 5 15
a 320 1008 0 8 22
a 325 370 0 535 50
a 325 249 0 4 31
a 325 327 0 5 2
a 325 1079 0 5 38
a 325 841 0 3 41
a 325 789 0 4 46
a 325 1116 0 1 1
a 325 81 0 7 36
a 325 514 0 8 45
a 325 403 0 5 41
a 325 690 0 1 50
a 351 508 0 535 30
a 351 1070 0 10 34
a 351 850 0 9 11
a 351 326 0 2 29
a 351 688 0 4 8
a 351 292 0 8 18
a 351 162 0 5 30
a 351 1024 0 4 42
a 351 1159 0 9 39
a 351 172 0 9 10
a 351 584 0 7 13
a 351 1033 0 6 21
a 363 242 0 535 6
a 363 229 0 7 8
a 363 190 0 2 11
a 364 49 0 535 50
a 364 618 0 6 12
a 364 767 0 10 25
a 364 1105 0 8 19
a 364 233 0 8 42
a 367 880 0 535 24
a 367 928 0 3 30
a 367 101 0 4 48
a 367 546 0 2 41
a 367 474 0 7 41
a 367 126 0 6 47
a 367 1002 0 8 2
a 367 1022 0 10 10
a 367 38 0 8 27
a 367 752 0 1 36
a 367 464 0 2 31
a 370 506 0 535 50
a 370 829 0 7 1
a 370 713 0 8 45
a 370 644 0 7 17
a 370 1010 0 7 32
a 370 238 0 8 20
a 370 127 0 10 35
a 370 693 0 10 33
a 370 457 0 6 5
a 371 730 0 535 50
a 371 430 0 6 33
a 371 620 0 3 6
a 371 907 0 8 39
a 379 1151 0 535 50
a 379 1180 0 3 34
a 379 329 0 3 35
a 379 417 0 9 44
a 379 690 0 3 48
a 379 1059 0 9 3
a 379 887 0 7 11
a 379 925 0 10 12
a 379 854 0 1 49
a 379 292 0 3 45
a 405 325 0 535 50
a 405 785 0 1 27
a 405 1063 0 9 42
a 405 395 0 2 22
a 405 408 0 10 48
a 405 34 0 3 31
a 405 687 0 4 50
a 405 1147 0 10 32
a 405 894 0 10 27
a 405 890 0 7 47
a 419 363 0 535 50
a 419 601 0 6 23
a 419 1168 0 9 37
a 419 967 0 7 33
a 419 168 0 4 17
a 419 259 0 1 25
a 419 1000 0 7 19
a 425 762 0 535 10
a 425 1102 0 3 38
a 425 590 0 4 3
a 425 100 0 1 9
a 425 951 0 4 46
a 425 1022 0 2 33
a 437 260 0 535 50
a 437 501 0 5 35
a 437 111 0 8 25
a 437 374 0 10 37
a 437 972 0 3 13
a 462 1175 0 535 6
a 462 441 0 5 30
a 462 884 0 8 48
a 462 709 0 3 13
a 466 812 0 535 35
a 466 55 0 2 13
a 466 583 0 5 28
a 466 37 0 1 11
a 466 598 0 1 11
a 466 207 0 5 11
a 466 270 0 9 24
