c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 193 44 0 8 169
a 193 270 0 10 87
a 193 206 0 3 66
a 197 46 0 711 200
a 197 114 0 7 105
a 197 84 0 5 163
a 197 14 0 6 145
a 197 64 0 4 163
a 197 85 0 6 163
a 197 53 0 8 20
a 197 54 0 4 164
a 197 122 0 2 196
a 199 166 0 711 200
a 199 87 0 4 104
a 199 142 0 6 176
a 199 136 0 10 138
a 207 297 0 711 200
a 207 253 0 711 200
a 207 204 0 6 86
a 207 124 0 4 139
a 207 214 0 4 192
a 207 132 0 8 111
a 207 107 0 7 116
a 207 173 0 7 118
a 207 258 0 3 30
a 207 78 0 7 187
a 207 59 0 6 81
a 207 22 0 8 108
a 207 267 0 7 176
a 214 181 0 711 27
a 214 12 0 8 76
a 214 183 0 7 56
a 214 148 0 3 95
a 214 244 0 10 10
a 221 282 0 711 200
a 221 267 0 8 129
a 224 268 0 711 200
a 224 269 0 10 170
a 224 273 0 6 20
a 224 9 0 6 95
a 224 151 0 5 163
a 224 47 0 10 79
a 224 156 0 9 129
a 228 43 0 711 200
a 228 168 0 4 165
a 228 27 0 6 13
a 228 24 0 1 129
a 228 227 0 8 113
a 228 296 0 3 173
a 228 88 0 6 105
a 228 264 0 3 8
a 228 92 0 10 144
a 228 166 0 2 156
a 228 225 0 1 189
a 233 160 0 711 13
a 233 262 0 4 62
a 233 114 0 3 131
a 233 119 0 1 144
a 233 89 0 6 10
a 234 233 0 711 200
a 234 53 0 7 177
a 234 70 0 4 74
a 234 100 0 3 20
a 234 243 0 2 8
a 234 150 0 5 107
a 234 95 0 7 188
a 241 290 0 711 200
a 241 11 0 3 72
a 241 227 0 4 81
a 241 24 0 10 49
a 241 19 0 4 161
a 241 267 0 8 160
a 241 98 0 1 13
a 241 156 0 1 196
a 241 300 0 4 96
a 241 77 0 7 81
a 241 176 0 4 57
a 243 228 0 711 131
a 243 245 0 6 100
a 243 101 0 7 185
a 243 69 0 5 90
a 243 194 0 5 135
a 243 182 0 7 66
a 253 221 0 711 63
a 253 20 0 9 180
a 253 37 0 10 59
a 253 129 0 9 67
a 253 126 0 5 148
a 253 54 0 3 28
a 253 55 0 6 77
a 253 288 0 5 127
a 253 265 0 5 102
a 253 252 0 9 86
a 255 156 0 711 66
a 255 180 0 7 44
a 255 37 0 6 144
a 255 149 0 4 35
a 255 273 0 8 175
a 255 61 0 7 176
a 255 150 0 8 80
a 255 207 0 5 33
a 255 117 0 2 62
a 268 255 0 711 173
a 268 38 0 8 124
a 268 18 0 4 71
a 268 293 0 5 9
a 268 234 0 8 169
a 268 40 0 1 45
a 268 279 0 1 30
a 271 241 0 711 11
a 271 284 0 5 21
a 271 275 0 6 18
a 279 10 0 711 46
a 279 142 0 2 25
a 279 160 0 6 127
a 279 61 0 3 166
a 279 22 0 9 197
a 282 118 0 711 200
a 282 210 0 2 70
a 282 172 0 8 62
a 282 66 0 1 160
a 282 164 0 7 83
a 282 63 0 3 71
a 282 124 0 7 199
a 282 158 0 7 196
a 282 248 0 7 188
a 282 201 0 3 37
a 282 197 0 7 137
a 290 224 0 711 29
a 290 220 0 3 114
a 290 184 0 4 14
a 290 154 0 8 166
a 290 62 0 2 48
a 290 26 0 1 108
a 290 222 0 10 35
a 7 145 0 177 56
a 7 238 0 9 144
a 7 135 0 7 165
a 7 191 0 4 166
a 7 194 0 1 142
a 7 186 0 4 143
a 7 147 0 9 119
a 7 220 0 2 147
a 7 260 0 8 78
a 12 254 0 177 85
a 12 229 0 2 75
a 12 127 0 6 104
a 12 178 0 9 194
a 12 270 0 10 178
a 12 84 0 2 61
a 12 29 0 3 133
a 12 261 0 3 35
a 12 253 0 5 200
a 16 72 0 177 200
a 16 248 0 1 122
a 16 98 0 6 19
a 16 133 0 8 189
a 16 191 0 6 23
a 16 249 0 9 143
a 17 25 0 177 200
a 17 218 0 8 128
a 17 214 0 6 11
a 17 225 0 6 47
a 17 250 0 3 43
a 17 255 0 10 62
a 17 269 0 1 116
a 17 240 0 4 55
a 17 220 0 3 63
a 20 183 0 177 200
a 20 99 0 8 145
a 20 253 0 7 22
a 20 50 0 3 54
a 20 90 0 4 136
a 25 12 0 177 200
a 25 300 0 177 200
a 25 90 0 7 75
a 25 251 0 9 137
a 25 45 0 3 136
a 25 59 0 8 176
a 25 267 0 4 65
a 25 39 0 7 20
a 25 261 0 7 200
a 25 139 0 2 13
a 25 136 0 4 130
a 25 205 0 3 70
a 26 16 0 177 200
a 26 22 0 8 25
a 26 196 0 2 189
a 26 250 0 1 65
a 26 93 0 7 187
a 36 220 0 177 178
a 36 98 0 7 4
a 36 123 0 3 125
a 42 20 0 177 200
a 42 185 0 2 101
a 42 46 0 1 137
a 42 113 0 3 124
a 42 191 0 2 187
a 42 52 0 1 40
a 50 219 0 177 200
a 50 230 0 7 182
a 50 146 0 1 2
a 50 129 0 7 126
a 54 208 0 177 191
a 54 98 0 1 4
a 54 234 0 8 151
a 72 103 0 177 124
a 72 35 0 7 79
a 72 16 0 2 96
a 72 131 0 8 55
a 72 275 0 1 42
a 72 208 0 9 161
a 72 199 0 7 115
a 72 253 0 8 176
a 83 191 0 177 200
a 83 245 0 6 193
a 83 69 0 10 173
a 83 222 0 10 6
a 83 123 0 3 135
a 83 114 0 4 125
a 83 284 0 2 154
a 83 140 0 9 188
a 83 215 0 10 161
a 83 296 0 10 26
a 83 29 0 9 29
a 96 278 0 177 43
a 96 62 0 10 162
a 96 190 0 10 154
a 96 120 0 2 36
a 96 121 0 1 75
a 96 136 0 5 148
a 103 54 0 177 200
a 103 133 0 10 131
a 103 172 0 4 14
a 103 77 0 4 101
a 103 122 0 6 122
a 103 108 0 5 195
a 130 83 0 177 200
a 130 169 0 8 165
a 130 37 0 9 13
a 130 115 0 9 64
a 130 110 0 6 145
a 145 215 0 177 200
a 145 229 0 1 21
a 145 152 0 8 16
a 145 297 0 9 186
a 171 172 0 177 66
a 171 40 0 1 145
a 171 252 0 6 116
a 171 238 0 2 77
a 171 140 0 10 153
a 171 9 0 7 182
a 171 216 0 7 134
a 172 50 0 177 60
a 172 181 0 2 42
a 172 142 0 8 140
a 172 116 0 8 67
a 172 62 0 6 51
a 172 211 0 7 125
a 172 249 0 7 127
a 172 219 0 9 29
a 172 282 0 8 83
a 172 233 0 4 44
a 172 204 0 9 139
a 183 210 0 177 63
a 183 249 0 5 157
a 191 236 0 177 58
a 191 46 0 1 92
a 191 295 0 9 149
a 191 15 0 1 84
a 191 273 0 6 121
a 191 140 0 2 167
a 191 229 0 8 132
a 191 234 0 1 198
a 191 138 0 5 93
a 191 23 0 3 137
a 208 263 0 177 200
a 208 50 0 10 139
a 208 157 0 1 40
a 208 197 0 6 84
a 208 169 0 2 7
a 208 254 0 10 135
a 208 189 0 10 67
a 208 204 0 8 9
a 208 130 0 4 134
a 210 17 0 177 200
a 210 155 0 5 176
a 210 134 0 6 167
a 210 234 0 3 46
a 210 246 0 10 68
a 210 219 0 5 39
a 215 171 0 177 200
a 215 42 0 5 140
a 215 285 0 9 200
a 215 77 0 5 131
a 219 36 0 177 200
a 219 27 0 6 31
a 219 283 0 2 10
a 219 248 0 10 144
a 219 208 0 8 124
a 219 171 0 5 67
a 220 42 0 177 200
a 220 200 0 7 113
a 220 180 0 5 49
a 220 285 0 4 184
a 220 156 0 10 19
a 220 191 0 5 61
a 232 96 0 177 200
a 232 18 0 6 137
a 232 119 0 3 95
a 232 274 0 1 147
a 232 253 0 10 20
a 236 26 0 177 200
a 236 115 0 1 179
a 236 154 0 2 129
a 236 30 0 8 8
a 236 244 0 6 104
a 236 275 0 7 103
a 236 24 0 7 161
a 236 252 0 3 45
a 254 130 0 177 200
a 254 32 0 8 126
a 254 189 0 2 9
a 254 19 0 7 106
a 254 53 0 2 198
a 254 218 0 5 55
a 254 22 0 4 22
a 254 284 0 2 80
a 254 48 0 8 175
a 254 96 0 8 189
a 254 172 0 8 115
a 263 232 0 177 200
a 263 125 0 6 71
a 263 170 0 8 143
a 263 20 0 3 99
a 263 140 0 1 41
a 263 74 0 9 71
a 263 225 0 9 101
a 278 298 0 177 16
a 278 95 0 8 3
a 278 15 0 1 85
a 278 169 0 9 134
a 278 224 0 9 29
a 278 14 0 7 156
a 8 75 0 1212 13
a 8 218 0 3 65
a 8 56 0 4 62
a 8 188 0 4 64
a 8 247 0 7 135
a 8 108 0 1 69
a 8 17 0 7 44
a 14 146 0 1212 10
a 14 216 0 10 81
a 14 46 0 1 43
a 14 24 0 2 125
a 14 12 0 2 93
a 14 96 0 2 158
a 14 106 0 5 61
a 14 181 0 5 61
a 37 64 0 1212 127
a 37 115 0 5 53
a 37 59 0 7 29
a 37 96 0 10 112
a 37 176 0 10 41
a 37 177 0 3 50
a 37 154 0 4 48
a 37 180 0 3 60
a 37 249 0 7 132
a 47 229 0 1212 200
a 47 284 0 9 84
a 47 27 0 8 200
a 47 174 0 7 112
a 47 94 0 7 88
a 47 255 0 8 171
a 47 275 0 5 183
a 47 251 0 9 41
a 47 13 0 1 148
a 47 127 0 2 102
a 52 300 0 1212 13
a 52 262 0 9 181
a 52 22 0 8 90
a 52 146 0 10 65
a 52 214 0 8 16
a 52 276 0 6 15
a 52 251 0 6 155
a 52 147 0 4 63
a 52 188 0 6 124
a 52 247 0 5 115
a 64 52 0 1212 200
a 64 154 0 8 188
a 64 205 0 1 188
a 64 65 0 6 65
a 64 118 0 5 185
a 64 155 0 6 194
a 68 195 0 1212 109
a 68 248 0 6 170
a 68 51 0 5 188
a 68 67 0 9 158
a 68 132 0 10 98
a 68 14 0 5 155
a 68 231 0 10 162
a 68 153 0 10 78
a 68 92 0 10 127
a 68 38 0 10 102
a 75 102 0 1212 200
a 75 221 0 4 121
a 75 91 0 4 136
a 75 281 0 9 149
a 78 169 0 1212 156
a 78 241 0 8 112
a 78 157 0 7 66
a 78 237 0 10 26
a 78 270 0 8 25
a 78 280 0 1 58
a 78 91 0 9 91
a 87 78 0 1212 200
a 87 35 0 1 79
a 87 135 0 4 74
a 87 250 0 8 32
a 102 222 0 1212 167
a 102 221 0 10 29
a 102 26 0 1 56
a 102 250 0 10 87
a 105 293 0 1212 151
a 105 252 0 1212 200
a 105 197 0 1 85
a 105 235 0 7 5
a 105 21 0 2 36
a 105 43 0 1 135
a 108 287 0 1212 200
a 108 114 0 10 174
a 108 20 0 3 124
a 108 166 0 9 25
a 108 80 0 4 107
a 108 197 0 7 155
a 114 87 0 1212 200
a 114 35 0 1 188
a 114 119 0 6 173
a 114 231 0 1 17
a 122 251 0 1212 46
a 122 47 0 5 147
a 122 115 0 4 109
a 122 10 0 7 84
a 122 267 0 10 110
a 122 181 0 6 74
a 122 14 0 4 79
a 122 214 0 5 196
a 122 175 0 4 145
a 128 122 0 1212 79
a 128 179 0 6 198
a 128 70 0 10 64
a 128 149 0 8 77
a 128 295 0 10 122
a 146 154 0 1212 200
a 146 205 0 4 155
a 146 155 0 9 119
a 146 71 0 6 2
a 146 158 0 1 165
a 154 47 0 1212 55
a 154 232 0 6 172
a 154 19 0 8 143
a 162 276 0 1212 84
a 162 66 0 4 166
a 162 299 0 6 6
a 162 262 0 7 146
a 169 128 0 1212 79
a 169 186 0 4 80
a 169 153 0 1 98
a 169 19 0 1 67
a 169 251 0 2 48
a 169 64 0 7 113
a 169 146 0 4 158
a 169 9 0 7 69
a 169 41 0 5 127
a 177 37 0 1212 171
a 177 223 0 7 127
a 187 177 0 1212 200
a 187 265 0 9 75
a 187 113 0 10 37
a 187 123 0 8 105
a 189 242 0 1212 165
a 189 148 0 4 5
a 189 23 0 8 97
a 189 48 0 4 31
a 189 177 0 9 11
a 189 202 0 10 200
a 189 37 0 4 83
a 189 41 0 4 183
a 189 258 0 7 48
a 189 247 0 1 176
a 195 292 0 1212 164
a 195 250 0 1212 200
a 195 178 0 7 163
a 195 265 0 4 145
a 195 22 0 5 34
a 195 15 0 10 59
a 195 290 0 9 63
a 195 291 0 10 131
a 222 162 0 1212 200
a 222 17 0 8 156
a 222 15 0 10 152
a 222 249 0 6 53
a 222 191 0 4 79
a 222 282 0 9 84
a 222 285 0 4 131
a 229 189 0 1212 200
a 229 106 0 2 30
a 229 112 0 10 200
a 242 105 0 1212 200
a 242 54 0 8 6
a 242 21 0 2 119
a 242 102 0 4 54
a 242 145 0 4 197
a 242 79 0 10 131
a 242 91 0 1 167
a 250 14 0 1212 86
a 250 217 0 5 49
a 250 136 0 5 132
a 250 115 0 4 134
a 251 266 0 1212 200
a 251 101 0 9 126
a 251 263 0 2 77
a 251 131 0 8 40
a 251 201 0 6 139
a 251 39 0 6 117
a 251 164 0 7 132
a 252 114 0 1212 200
a 252 113 0 6 175
a 252 89 0 10 97
a 252 204 0 4 39
a 252 94 0 6 107
a 266 187 0 1212 190
a 266 110 0 10 146
a 266 292 0 7 47
a 266 111 0 9 14
a 266 167 0 8 97
a 266 213 0 1 49
a 276 108 0 1212 200
a 276 24 0 10 5
a 276 292 0 6 104
a 276 281 0 6 182
a 277 68 0 1212 200
a 277 122 0 2 148
a 277 102 0 6 2
a 277 113 0 8 189
a 277 25 0 4 196
a 287 277 0 1212 24
a 287 295 0 9 22
a 287 112 0 6 165
a 287 231 0 10 62
