c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 781 565 0 1 48
a 781 881 0 8 45
a 781 714 0 3 12
a 781 949 0 5 29
a 781 380 0 2 35
a 781 1128 0 1 13
a 781 668 0 9 17
a 781 995 0 4 19
a 781 625 0 5 28
a 781 1119 0 5 4
a 781 809 0 7 11
a 781 218 0 6 39
a 781 1113 0 7 50
a 781 601 0 10 7
a 781 901 0 1 32
a 781 702 0 8 21
a 781 1103 0 8 27
a 785 199 0 4420 41
a 785 560 0 8 31
a 785 720 0 4 21
a 785 683 0 1 47
a 785 396 0 8 39
a 785 399 0 4 40
a 785 157 0 10 45
a 785 114 0 7 1
a 785 375 0 10 35
a 785 265 0 5 22
a 785 674 0 5 10
a 785 361 0 3 12
a 785 1113 0 5 20
a 785 158 0 5 21
a 794 228 0 4420 50
a 794 198 0 8 17
a 794 727 0 9 12
a 794 1076 0 7 24
a 794 1069 0 1 27
a 794 272 0 3 40
a 794 795 0 3 41
a 794 987 0 3 41
a 794 820 0 9 44
a 794 814 0 1 29
a 794 985 0 8 48
a 794 934 0 9 35
a 794 646 0 1 1
a 794 373 0 9 27
a 794 93 0 9 46
a 794 1012 0 6 39
a 794 837 0 8 41
a 794 631 0 7 26
a 794 584 0 7 48
a 797 636 0 4420 50
a 797 644 0 7 42
a 797 415 0 5 47
a 797 324 0 3 41
a 797 946 0 1 2
a 797 694 0 8 35
a 797 951 0 7 42
a 797 1053 0 9 10
a 797 56 0 3 21
a 797 552 0 3 32
a 797 58 0 6 27
a 797 293 0 5 31
a 797 191 0 2 29
a 797 1132 0 6 30
a 797 537 0 2 36
a 797 484 0 5 9
a 797 1067 0 4 40
a 797 1072 0 5 12
a 797 397 0 1 34
a 818 99 0 4420 50
a 818 474 0 8 39
a 818 767 0 3 4
a 818 377 0 10 40
a 818 145 0 1 43
a 818 1103 0 5 1
a 818 122 0 1 23
a 818 414 0 4 14
a 818 1041 0 4 20
a 818 443 0 4 40
a 818 564 0 9 7
a 818 604 0 9 38
a 818 651 0 4 29
a 818 889 0 8 41
a 818 965 0 9 5
a 818 861 0 4 14
a 818 1077 0 10 8
a 818 191 0 9 1
a 818 424 0 5 7
a 818 881 0 8 11
a 818 619 0 4 4
a 818 664 0 1 41
a 818 36 0 3 36
a 818 1079 0 9 7
a 818 764 0 10 19
a 823 1073 0 4420 28
a 823 681 0 9 14
a 823 90 0 9 17
a 823 266 0 2 2
a 823 110 0 5 27
a 823 155 0 4 12
a 823 1014 0 7 8
a 823 349 0 7 16
a 823 537 0 3 23
a 823 80 0 5 4
a 823 1084 0 1 43
a 836 818 0 4420 46
a 836 507 0 7 4
a 836 34 0 3 5
a 836 58 0 1 38
a 836 501 0 3 13
a 836 731 0 9 47
a 858 977 0 4420 50
a 858 115 0 1 11
a 858 67 0 4 36
a 858 623 0 9 40
a 858 994 0 10 34
a 858 862 0 9 39
a 858 915 0 7 27
a 858 525 0 5 14
a 858 675 0 4 35
a 858 819 0 1 30
a 858 145 0 3 35
a 858 916 0 4 2
a 858 276 0 9 41
a 858 1042 0 5 24
a 879 159 0 4420 50
a 879 198 0 4 41
a 879 844 0 7 4
a 879 381 0 9 32
a 879 507 0 9 42
a 879 830 0 1 1
a 879 1175 0 7 10
a 879 1173 0 3 43
a 879 530 0 5 38
a 879 536 0 1 46
a 879 417 0 5 19
a 879 780 0 4 5
a 879 115 0 10 41
a 879 401 0 9 11
a 879 125 0 7 37
a 879 502 0 3 6
a 879 752 0 6 22
a 881 1040 0 4420 50
a 881 1167 0 2 45
a 881 765 0 4 47
a 881 1037 0 7 38
a 881 457 0 1 5
a 881 149 0 9 19
a 881 898 0 7 29
a 881 210 0 3 18
a 881 104 0 7 6
a 883 569 0 4420 50
a 883 48 0 4 50
a 883 363 0 8 37
a 883 141 0 10 42
a 883 706 0 8 18
a 883 178 0 3 9
a 883 888 0 6 4
a 883 703 0 2 14
a 883 210 0 10 28
a 883 173 0 5 11
a 883 1195 0 8 35
a 883 429 0 4 32
a 883 1137 0 9 13
a 883 715 0 2 32
a 883 721 0 5 16
a 883 1189 0 2 31
a 883 522 0 6 22
a 883 728 0 2 22
a 883 912 0 5 25
a 883 32 0 9 36
a 883 917 0 2 27
a 883 1109 0 4 8
a 883 869 0 9 43
a 883 840 0 7 25
a 883 1029 0 4 45
a 898 657 0 4420 40
a 898 152 0 8 50
a 898 575 0 9 24
a 898 161 0 4 7
a 898 187 0 8 45
a 898 470 0 1 30
a 898 1194 0 6 21
a 898 851 0 6 38
a 912 794 0 4420 50
a 912 1187 0 4420 50
a 912 111 0 8 49
a 912 303 0 2 6
a 912 969 0 10 14
a 912 964 0 7 19
a 912 847 0 3 12
a 912 966 0 2 17
a 912 386 0 8 39
a 912 667 0 9 17
a 912 388 0 5 22
a 912 749 0 3 3
a 912 995 0 5 26
a 933 601 0 4420 50
a 933 357 0 6 7
a 933 25 0 1 30
a 933 439 0 3 39
a 933 308 0 10 11
a 933 257 0 5 7
a 933 951 0 1 3
a 933 740 0 1 12
a 933 739 0 4 46
a 933 617 0 6 11
a 933 370 0 5 36
a 933 280 0 10 28
a 933 41 0 2 20
a 933 780 0 7 29
a 933 291 0 1 30
a 933 166 0 9 1
a 933 962 0 4 28
a 959 881 0 4420 50
a 959 919 0 3 32
a 959 97 0 10 4
a 959 918 0 7 24
a 959 829 0 10 39
a 959 328 0 2 45
a 959 200 0 3 1
a 959 1043 0 10 37
a 959 679 0 2 50
a 959 422 0 10 2
a 959 722 0 3 44
a 959 549 0 10 3
a 959 825 0 6 28
a 959 1041 0 4 50
a 959 759 0 5 50
a 959 1054 0 4 26
a 959 258 0 6 4
a 959 201 0 3 27
a 959 348 0 5 5
a 959 55 0 4 31
a 959 478 0 2 13
a 959 89 0 6 23
a 959 435 0 9 22
a 959 513 0 4 33
a 959 849 0 10 42
a 959 197 0 2 10
a 959 308 0 7 27
a 959 915 0 1 28
a 959 566 0 7 27
a 959 712 0 6 41
a 964 530 0 4420 50
a 964 479 0 3 47
a 969 1192 0 4420 43
a 969 655 0 9 8
a 969 719 0 8 36
a 969 923 0 7 50
a 969 650 0 1 33
a 969 609 0 2 48
a 969 702 0 2 20
a 977 933 0 4420 50
a 977 1104 0 2 16
a 977 542 0 6 31
a 977 107 0 5 39
a 977 40 0 8 33
a 977 559 0 1 7
a 977 583 0 6 21
a 977 54 0 9 40
a 977 623 0 5 10
a 977 1172 0 1 36
a 977 192 0 7 31
a 977 309 0 9 39
a 977 896 0 2 17
a 977 606 0 8 29
a 977 616 0 4 1
a 977 1074 0 9 20
a 977 467 0 10 23
a 977 233 0 1 12
a 977 726 0 7 17
a 1037 610 0 4420 50
a 1037 627 0 8 15
a 1037 33 0 3 27
a 1037 934 0 7 28
a 1037 877 0 10 46
a 1037 144 0 7 13
a 1037 532 0 9 14
a 1037 448 0 7 22
a 1037 978 0 2 25
a 1037 179 0 7 26
a 1037 960 0 4 29
a 1037 39 0 8 23
a 1037 378 0 7 3
a 1037 187 0 9 43
a 1037 675 0 8 44
a 1037 985 0 10 1
a 1037 58 0 6 26
a 1037 946 0 3 47
a 1037 761 0 5 33
a 1037 916 0 2 5
a 1037 384 0 6 28
a 1040 127 0 4420 50
a 1040 622 0 10 44
a 1040 291 0 10 34
a 1040 504 0 6 3
a 1040 92 0 4 3
a 1040 165 0 3 34
a 1040 536 0 3 34
a 1040 1121 0 8 24
a 1040 397 0 8 15
a 1040 651 0 7 49
a 1040 885 0 9 18
a 1040 1122 0 1 44
a 1040 990 0 2 9
a 1040 399 0 9 29
a 1040 203 0 7 4
a 1040 962 0 6 40
a 1040 1118 0 3 19
a 1040 626 0 2 44
a 1040 510 0 10 27
a 1040 733 0 4 24
a 1040 260 0 3 20
a 1040 1005 0 10 3
a 1040 1044 0 2 32
a 1040 543 0 1 39
a 1040 521 0 3 4
a 1073 696 0 4420 15
a 1073 1100 0 5 29
a 1073 567 0 1 40
a 1073 194 0 10 9
a 1073 625 0 7 21
a 1073 831 0 5 2
a 1073 1186 0 3 7
a 1073 450 0 7 44
a 1073 19 0 1 8
a 1073 727 0 8 35
a 1073 323 0 10 35
a 1073 945 0 5 24
a 1073 157 0 7 22
a 1073 203 0 4 41
a 1073 1155 0 3 21
a 1073 389 0 4 13
a 1073 1192 0 3 25
a 1073 1156 0 8 8
a 1073 174 0 1 28
a 1073 558 0 7 48
a 1073 1009 0 9 17
a 1073 1162 0 7 20
a 1073 611 0 3 6
a 1073 719 0 5 33
a 1073 1092 0 6 28
a 1073 966 0 2 29
a 1073 526 0 8 22
a 1073 938 0 8 16
a 1073 158 0 2 47
a 1141 705 0 4420 50
a 1141 143 0 8 34
a 1141 935 0 2 36
a 1141 663 0 5 7
a 1141 545 0 5 19
a 1141 257 0 6 16
a 1141 1134 0 5 43
a 1141 222 0 6 6
a 1141 84 0 9 45
a 1141 93 0 7 37
a 1141 320 0 9 12
a 1141 544 0 1 6
a 1141 57 0 1 10
a 1141 964 0 3 23
a 1141 1057 0 2 6
a 1141 310 0 4 21
a 1141 1100 0 6 5
a 1141 1049 0 10 21
a 1141 503 0 10 16
a 1141 784 0 2 6
a 1141 728 0 4 32
a 1141 581 0 10 26
a 1141 824 0 2 44
a 1141 751 0 3 18
a 1141 54 0 8 45
a 1141 332 0 10 33
a 1141 788 0 1 8
a 1145 619 0 4420 50
a 1145 55 0 10 24
a 1145 374 0 7 6
a 1145 821 0 3 11
a 1145 196 0 4 17
a 1145 20 0 2 43
a 1145 305 0 5 7
a 1145 648 0 3 39
a 1145 540 0 9 15
a 1145 639 0 9 26
a 1145 1098 0 10 47
a 1145 256 0 7 40
a 1145 799 0 1 17
a 1145 913 0 4 19
a 1145 575 0 7 32
a 1145 447 0 10 13
a 1145 270 0 4 36
a 1145 1090 0 6 45
a 1145 201 0 4 12
a 1145 269 0 7 38
a 1145 177 0 10 39
a 1145 234 0 9 36
a 1145 58 0 3 19
a 1145 627 0 10 44
a 1145 118 0 9 21
a 1145 1025 0 10 33
a 1170 609 0 4420 14
a 1170 244 0 9 8
a 1170 767 0 1 2
a 1170 855 0 3 19
a 1170 160 0 6 4
a 1170 991 0 4 2
a 1170 175 0 6 28
a 1170 544 0 10 13
a 1170 325 0 9 27
a 1170 85 0 10 36
a 1170 692 0 5 24
a 1170 1198 0 10 11
a 1170 563 0 10 42
a 1170 1043 0 2 35
a 1170 847 0 5 45
a 1170 98 0 6 34
a 1170 1091 0 6 2
a 1170 371 0 10 1
a 1170 831 0 9 13
a 1170 70 0 8 4
a 1170 988 0 8 1
a 1170 850 0 5 39
a 1170 1082 0 6 19
a 1170 241 0 6 15
a 1170 488 0 2 32
a 1170 23 0 5 6
a 1170 339 0 6 16
a 1170 700 0 3 46
a 1170 367 0 6 49
a 1170 1019 0 6 37
a 1170 185 0 9 41
a 1170 133 0 8 26
a 1183 760 0 4420 50
a 1183 249 0 8 46
a 1183 1163 0 1 8
a 1183 340 0 8 37
a 1183 392 0 9 31
a 1183 377 0 8 46
a 1183 1023 0 10 10
a 1183 1165 0 6 43
a 1183 1159 0 1 9
a 1183 949 0 10 45
a 1183 633 0 1 30
a 1183 170 0 2 39
a 1183 545 0 9 49
a 12 953 0 3320 50
a 12 980 0 9 11
a 12 1044 0 3 3
a 12 956 0 4 44
a 12 265 0 7 15
a 12 166 0 9 18
a 12 818 0 4 11
a 12 544 0 2 43
a 12 1112 0 2 28
a 12 515 0 4 35
a 12 721 0 9 38
a 12 228 0 3 3
a 12 607 0 9 22
a 12 453 0 6 41
a 12 1013 0 9 7
a 12 39 0 7 9
a 12 294 0 9 7
a 12 472 0 2 39
a 12 631 0 10 20
a 12 854 0 9 12
a 12 610 0 6 19
a 12 703 0 9 2
a 12 1056 0 1 35
a 12 740 0 8 2
a 12 825 0 8 2
a 12 425 0 3 19
a 12 54 0 5 12
a 12 44 0 10 31
a 12 656 0 9 37
a 12 52 0 3 49
a 12 67 0 9 4
a 18 329 0 3320 50
a 18 34 0 5 28
a 18 1109 0 8 7
a 18 1031 0 4 11
a 18 922 0 5 5
a 18 1181 0 3 50
a 18 793 0 4 50
a 18 586 0 5 37
a 18 1141 0 10 1
a 18 942 0 3 12
a 18 612 0 10 11
a 18 1110 0 7 34
a 18 449 0 4 7
a 18 249 0 10 49
a 18 596 0 9 22
a 18 333 0 5 14
a 18 529 0 2 40
a 18 363 0 6 14
a 18 392 0 2 33
a 18 403 0 7 22
a 18 314 0 4 25
a 18 133 0 2 1
a 18 189 0 6 8
a 18 203 0 2 19
a 18 153 0 2 34
a 23 893 0 3320 50
a 23 993 0 7 11
a 23 376 0 7 21
a 23 1189 0 7 2
a 23 946 0 7 6
a 23 262 0 4 22
a 23 427 0 5 9
a 23 174 0 1 18
a 23 322 0 5 20
a 23 987 0 3 43
a 23 1193 0 9 21
a 23 717 0 10 37
a 23 724 0 5 15
a 23 578 0 10 7
a 23 167 0 2 46
a 23 587 0 8 28
a 23 1158 0 5 28
a 23 733 0 8 23
a 23 51 0 8 32
a 23 200 0 1 4
a 70 952 0 3320 50
a 70 294 0 9 13
a 70 838 0 7 44
a 70 756 0 2 14
a 70 617 0 3 32
a 70 1111 0 3 12
a 70 445 0 6 43
a 70 684 0 9 13
a 70 924 0 5 11
a 70 890 0 3 20
a 70 1119 0 6 25
a 70 365 0 8 14
a 70 980 0 8 32
a 70 451 0 7 16
a 70 827 0 1 4
a 71 374 0 3320 50
a 71 384 0 2 37
a 71 803 0 3 11
a 71 679 0 7 50
a 71 837 0 7 50
a 71 973 0 5 3
a 71 897 0 9 20
a 71 288 0 3 44
a 71 423 0 8 34
a 71 740 0 8 38
a 71 945 0 1 35
a 71 989 0 7 2
a 71 532 0 10 7
a 71 978 0 4 46
a 73 288 0 3320 50
a 73 952 0 3 28
a 73 94 0 6 33
a 73 519 0 3 30
a 73 210 0 1 37
a 73 1153 0 1 5
a 73 823 0 6 22
a 73 401 0 2 50
a 73 1091 0 4 39
a 73 200 0 8 6
a 73 312 0 4 11
a 73 174 0 6 15
a 73 525 0 2 18
a 73 143 0 3 13
a 73 833 0 7 15
a 91 802 0 3320 13
a 91 196 0 2 5
a 91 41 0 6 28
a 91 908 0 5 13
a 91 1097 0 3 10
a 104 377 0 3320 43
a 104 26 0 7 40
a 104 1105 0 7 42
a 104 468 0 2 20
a 104 48 0 1 28
a 124 1043 0 3320 16
a 124 36 0 3 7
a 124 544 0 7 31
a 124 378 0 2 50
a 124 802 0 1 12
a 124 366 0 3 33
a 124 418 0 5 31
a 124 42 0 3 28
a 124 617 0 10 35
a 124 409 0 5 23
a 124 91 0 5 30
a 124 872 0 4 25
a 124 337 0 7 28
a 124 266 0 7 46
a 124 843 0 9 41
a 124 990 0 1 31
a 124 853 0 7 39
a 124 140 0 3 34
a 124 690 0 3 29
a 124 1092 0 5 24
a 124 1168 0 7 12
a 124 391 0 8 2
a 124 121 0 5 24
a 124 100 0 2 31
a 124 392 0 9 19
a 124 1178 0 10 36
a 124 227 0 5 7
a 124 61 0 5 12
a 124 735 0 10 29
a 124 427 0 1 42
a 149 1109 0 3320 28
a 149 293 0 8 40
a 149 892 0 7 33
a 149 296 0 10 35
a 149 100 0 3 16
a 149 750 0 3 22
a 149 348 0 9 45
a 149 1133 0 8 12
a 149 636 0 1 38
a 149 814 0 9 10
a 149 733 0 9 40
a 149 1173 0 4 8
a 149 759 0 9 13
a 149 395 0 2 9
a 152 1111 0 3320 50
a 152 424 0 8 30
a 152 1195 0 6 18
a 152 1181 0 2 4
a 152 611 0 9 17
a 152 676 0 8 49
a 152 702 0 8 45
a 152 691 0 8 37
a 152 139 0 3 39
a 152 651 0 2 15
a 152 102 0 9 50
a 152 665 0 9 20
a 152 440 0 5 18
a 152 377 0 3 23
a 193 452 0 3320 32
a 193 124 0 5 17
a 193 362 0 6 7
a 193 1148 0 4 19
a 193 1097 0 8 5
a 193 891 0 2 29
a 193 706 0 6 20
a 193 101 0 6 38
a 196 861 0 3320 50
a 196 1107 0 7 15
a 196 636 0 8 31
a 196 1098 0 1 4
a 196 833 0 1 20
a 196 186 0 6 25
a 196 486 0 3 26
a 196 536 0 3 47
a 196 244 0 1 16
a 196 941 0 10 47
a 196 106 0 6 9
a 196 1089 0 3 17
a 196 501 0 2 10
a 215 152 0 3320 18
a 215 979 0 3 8
a 215 748 0 4 4
a 215 688 0 4 17
a 215 561 0 7 4
a 215 247 0 10 19
a 215 961 0 9 8
a 215 970 0 8 15
a 215 656 0 9 31
a 215 481 0 9 47
a 215 566 0 3 23
a 215 780 0 4 3
a 215 115 0 6 15
a 215 1194 0 9 17
a 215 919 0 10 19
a 215 1185 0 4 2
a 215 689 0 4 48
a 215 756 0 1 10
a 215 1028 0 4 2
a 215 738 0 8 5
a 215 727 0 2 47
a 215 256 0 7 36
a 215 24 0 5 40
a 215 617 0 6 44
a 215 1003 0 2 6
a 215 54 0 1 12
a 215 953 0 1 33
a 215 902 0 4 4
a 215 94 0 4 1
a 215 334 0 10 49
a 215 1110 0 2 6
a 237 495 0 3320 21
a 237 843 0 9 27
a 237 1005 0 3 11
a 237 457 0 2 21
a 237 764 0 6 41
a 237 507 0 9 24
a 237 548 0 6 39
a 237 440 0 3 8
a 237 731 0 3 39
a 237 779 0 6 40
a 237 364 0 8 41
a 237 1088 0 10 13
a 237 336 0 9 3
a 237 429 0 1 19
a 237 143 0 7 11
a 237 559 0 5 6
a 237 960 0 10 44
a 237 128 0 10 38
a 237 1143 0 8 18
a 237 63 0 3 47
a 237 793 0 6 36
a 237 137 0 1 9
a 237 162 0 10 11
a 237 996 0 8 6
a 237 453 0 10 39
a 237 96 0 8 12
a 237 444 0 5 27
a 242 1155 0 3320 31
a 242 1026 0 2 15
a 267 193 0 3320 50
a 267 1190 0 8 43
a 267 706 0 1 43
a 267 928 0 6 19
a 267 650 0 6 12
a 267 238 0 7 39
a 267 836 0 3 16
a 267 397 0 3 22
a 267 371 0 2 11
a 267 749 0 6 9
a 267 1195 0 2 27
a 267 188 0 6 28
a 267 420 0 2 5
a 267 988 0 1 38
a 267 458 0 6 42
a 267 799 0 9 15
a 267 317 0 3 2
a 267 292 0 10 47
a 267 144 0 4 7
a 267 828 0 6 1
a 267 631 0 2 1
a 267 507 0 10 39
a 267 668 0 1 25
a 267 139 0 2 14
a 267 1053 0 7 8
a 267 1155 0 6 23
a 267 901 0 4 3
a 271 1131 0 3320 50
a 271 1040 0 2 4
a 271 352 0 9 15
a 271 420 0 6 44
a 271 81 0 7 42
a 271 86 0 7 6
a 271 1170 0 10 44
a 271 393 0 1 39
a 271 649 0 2 49
a 271 28 0 9 44
a 271 226 0 6 15
a 271 618 0 10 3
a 271 18 0 6 44
a 271 208 0 10 14
a 271 1058 0 8 1
a 271 721 0 4 15
a 271 882 0 10 39
a 271 375 0 5 27
a 271 459 0 10 34
a 271 785 0 8 11
a 271 276 0 8 20
a 271 541 0 4 4
a 271 505 0 10 28
a 271 80 0 5 49
a 271 277 0 4 11
a 271 213 0 7 11
a 271 305 0 3 43
a 271 473 0 2 33
a 271 170 0 1 38
a 271 1084 0 9 20
a 288 774 0 3320 50
a 288 360 0 10 26
a 288 93 0 9 13
a 288 100 0 8 42
a 288 1178 0 9 29
a 288 239 0 8 16
a 288 282 0 2 38
a 288 485 0 10 47
a 288 722 0 3 2
a 288 681 0 1 44
a 288 1096 0 1 11
a 288 441 0 2 14
a 288 176 0 8 36
a 288 493 0 10 18
a 288 406 0 1 28
a 288 983 0 10 43
a 288 646 0 7 46
a 288 770 0 1 38
a 288 509 0 9 39
a 288 995 0 8 39
a 288 959 0 7 11
a 288 515 0 9 38
a 288 599 0 3 10
a 288 575 0 8 22
a 288 204 0 3 4
a 288 559 0 7 9
a 288 967 0 3 40
a 288 709 0 7 10
a 288 735 0 10 36
a 293 1148 0 3320 50
a 293 871 0 6 14
a 293 651 0 4 22
a 293 212 0 4 39
a 293 959 0 1 8
a 293 861 0 10 49
a 293 730 0 2 48
a 293 830 0 2 4
a 293 836 0 10 45
a 293 875 0 3 13
a 293 884 0 2 37
a 293 678 0 1 6
a 293 491 0 5 18
a 293 586 0 3 9
a 293 54 0 10 49
a 293 892 0 7 43
a 293 644 0 8 47
a 293 102 0 10 21
a 293 325 0 4 15
a 293 271 0 7 29
a 293 124 0 1 50
a 293 122 0 4 46
a 293 473 0 5 13
a 293 995 0 7 17
a 293 268 0 5 36
a 296 737 0 3320 50
a 296 145 0 4 21
a 298 670 0 3320 50
a 298 688 0 6 23
a 298 19 0 4 43
a 298 958 0 10 25
a 298 702 0 2 18
a 298 1062 0 10 11
a 298 160 0 4 37
a 298 590 0 10 25
a 298 393 0 2 9
a 298 606 0 8 38
a 298 118 0 3 41
a 298 476 0 8 37
a 298 60 0 1 4
a 298 363 0 9 37
a 298 418 0 2 12
a 298 547 0 3 45
a 298 1007 0 8 3
a 298 511 0 3 29
a 298 1196 0 7 32
a 298 296 0 3 31
a 298 140 0 2 37
a 298 179 0 1 40
a 298 649 0 4 35
a 298 1153 0 9 39
a 310 242 0 3320 34
a 310 944 0 3 39
a 310 515 0 5 42
a 310 484 0 2 50
a 310 316 0 5 13
a 310 592 0 8 50
a 310 1054 0 6 10
a 310 176 0 9 21
a 310 419 0 5 1
a 310 279 0 5 43
a 310 1130 0 10 47
a 310 838 0 8 41
a 310 1108 0 2 28
a 310 603 0 3 7
a 310 794 0 8 10
a 310 1149 0 3 32
a 310 771 0 9 46
a 310 521 0 9 14
a 310 819 0 7 3
a 329 70 0 3320 50
a 329 141 0 3 27
a 329 182 0 8 32
a 329 19 0 10 27
a 329 1161 0 1 19
a 329 991 0 6 37
a 329 1059 0 6 11
a 329 968 0 1 20
a 329 1139 0 3 4
a 329 469 0 3 34
a 329 917 0 8 40
a 339 1021 0 3320 4
a 339 985 0 7 28
a 339 525 0 4 28
a 339 944 0 9 19
a 339 496 0 7 37
a 339 813 0 4 50
a 339 150 0 8 28
a 339 1157 0 10 37
a 339 599 0 10 45
a 339 1152 0 8 38
a 339 1136 0 1 21
a 339 270 0 5 27
a 339 189 0 3 44
a 339 613 0 2 42
a 339 809 0 8 48
a 339 16 0 5 43
a 339 372 0 3 46
a 339 996 0 7 49
a 339 93 0 5 4
a 339 708 0 5 38
a 339 359 0 8 36
a 339 116 0 9 22
a 339 350 0 8 46
a 339 324 0 7 8
a 339 1100 0 10 9
a 339 715 0 7 35
a 340 149 0 3320 50
a 340 1019 0 1 17
a 340 699 0 8 42
a 340 1129 0 6 3
a 346 829 0 3320 50
a 346 406 0 8 11
a 346 821 0 7 25
a 346 930 0 1 40
a 346 866 0 1 29
a 346 728 0 3 32
a 346 1200 0 3 50
a 346 543 0 7 33
a 346 375 0 10 36
a 346 482 0 7 30
a 346 628 0 10 32
a 346 854 0 6 24
a 346 150 0 10 49
a 374 1058 0 3320 50
a 374 192 0 8 14
a 374 416 0 6 5
a 374 692 0 9 26
a 374 997 0 7 2
a 374 980 0 3 29
a 374 918 0 2 1
a 374 1152 0 3 25
a 374 883 0 8 10
a 374 1096 0 3 20
a 374 744 0 6 8
a 374 770 0 3 46
a 374 1155 0 5 9
a 374 280 0 7 47
a 374 937 0 8 7
a 374 325 0 4 9
a 374 715 0 6 39
a 374 950 0 3 25
a 374 1153 0 6 9
a 374 504 0 7 12
a 374 422 0 8 29
a 374 1056 0 3 21
a 374 1000 0 10 49
a 374 922 0 9 21
a 374 1198 0 4 48
a 374 313 0 5 38
a 377 296 0 3320 3
a 377 1042 0 10 30
a 377 543 0 10 10
a 377 1168 0 10 35
a 377 93 0 6 49
a 377 534 0 7 3
a 377 304 0 9 40
a 377 911 0 6 9
a 377 934 0 3 37
a 377 859 0 7 28
a 377 248 0 3 21
a 382 124 0 3320 50
a 382 64 0 8 8
a 382 207 0 2 8
a 382 1026 0 8 37
a 382 31 0 6 22
a 382 1176 0 7 29
a 382 206 0 7 45
a 382 316 0 9 25
a 382 147 0 7 44
a 382 935 0 5 43
a 382 111 0 10 36
a 382 957 0 8 11
a 382 780 0 5 49
a 382 505 0 9 50
a 424 267 0 3320 50
a 424 775 0 1 42
a 424 417 0 4 15
a 424 845 0 7 31
a 424 846 0 9 16
a 424 1107 0 2 43
a 424 375 0 6 10
a 424 842 0 8 35
a 424 629 0 3 31
a 424 476 0 6 40
a 424 224 0 3 50
a 424 113 0 3 1
a 424 66 0 8 31
a 424 756 0 5 6
a 424 205 0 10 25
a 424 452 0 8 22
a 424 978 0 6 18
a 424 1156 0 5 37
a 424 676 0 7 6
a 424 564 0 9 43
a 424 518 0 10 26
a 424 762 0 7 40
a 424 560 0 3 44
a 424 90 0 9 40
a 424 219 0 6 23
a 443 18 0 3320 40
a 443 408 0 4 17
a 443 1061 0 3 39
a 443 214 0 9 24
a 443 184 0 6 26
a 443 113 0 6 10
a 443 217 0 8 29
a 443 486 0 3 31
a 443 905 0 2 9
a 443 939 0 8 10
a 443 45 0 4 1
a 443 1134 0 10 36
a 443 535 0 4 11
a 443 1123 0 9 34
a 443 1086 0 6 8
a 452 1060 0 3320 4
a 452 81 0 2 47
a 452 165 0 2 50
a 452 31 0 8 8
a 452 174 0 6 50
a 452 905 0 6 49
a 452 1058 0 3 27
a 452 259 0 7 46
a 452 562 0 6 12
a 452 155 0 6 36
a 452 997 0 5 2
a 452 261 0 5 50
a 452 1048 0 8 5
a 452 934 0 10 19
a 452 887 0 7 29
a 452 177 0 4 13
a 452 820 0 10 34
a 452 430 0 2 15
a 452 709 0 2 36
a 452 138 0 3 44
a 452 624 0 10 14
a 452 1106 0 7 46
a 452 776 0 9 23
a 452 247 0 10 23
a 463 755 0 3320 33
a 463 214 0 5 41
a 463 1182 0 7 18
a 463 348 0 2 12
a 463 612 0 7 12
a 463 648 0 5 28
a 463 877 0 1 31
a 463 1151 0 8 48
a 463 939 0 7 45
a 463 1059 0 8 22
a 463 759 0 4 30
a 463 255 0 9 40
a 463 53 0 7 7
a 465 339 0 3320 50
a 465 1007 0 9 19
a 465 184 0 10 7
a 465 98 0 9 18
a 465 274 0 9 5
a 465 575 0 5 17
a 465 70 0 9 43
a 465 742 0 3 24
a 465 1191 0 10 34
a 465 120 0 2 22
a 465 1103 0 5 13
a 465 1039 0 1 10
a 465 1017 0 1 32
a 465 174 0 9 18
a 465 780 0 2 28
a 465 389 0 5 30
a 465 978 0 8 44
a 465 749 0 7 15
a 465 673 0 5 31
a 465 228 0 3 22
a 465 68 0 1 3
a 465 574 0 6 8
a 471 923 0 3320 50
a 471 111 0 3 17
a 471 110 0 7 44
a 471 607 0 6 8
a 475 298 0 3320 4
a 475 575 0 3 36
a 475 1156 0 1 11
a 475 1053 0 7 25
a 475 483 0 1 44
a 475 737 0 9 35
a 475 913 0 2 33
a 475 791 0 9 44
a 475 652 0 8 4
a 475 620 0 6 37
a 475 209 0 10 27
a 475 119 0 7 39
a 492 1134 0 3320 50
a 492 107 0 4 15
a 492 699 0 7 23
a 492 284 0 5 23
a 492 497 0 3 2
a 492 450 0 8 30
a 495 492 0 3320 25
a 495 693 0 5 40
a 495 529 0 8 14
a 495 682 0 6 21
a 495 564 0 1 40
a 495 222 0 9 32
a 495 485 0 1 4
a 495 1013 0 2 27
a 495 97 0 3 42
a 495 99 0 8 48
a 495 1154 0 5 42
a 495 266 0 6 25
a 495 916 0 10 13
a 495 971 0 4 50
a 495 1019 0 9 48
a 495 536 0 9 27
a 495 302 0 5 18
a 495 102 0 6 41
a 495 245 0 7 45
a 495 553 0 9 7
a 495 1040 0 7 46
a 495 375 0 4 6
a 521 1005 0 3320 50
a 521 1194 0 3320 44
a 521 322 0 4 26
a 521 626 0 6 26
a 521 21 0 9 49
a 521 192 0 4 8
a 521 709 0 5 15
a 521 831 0 6 36
a 521 22 0 7 38
